Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Russia,2016,Solar,59306.38113328681,11976.17728003549,9167034651.368135,529281325,92578106444254.7,180459.40864557683,4105.374574201207,39400.23129561584,630607.5365117618,978747,1,9995016632.559565,1,38.70943849531529,414.078104279058,244.3335667117428,6.078123708928941,85.58443811383604,88.21837350432922,7.591530907164357,836.2599846416363,0.245836434176529,0.2759622379520903,481149605.5811796,357560324.6938419,1.3635935781206463,1,19.74051130622534,95.53315944033744,1,257,0.9419159046753056,0,0,50.91555748773367,6.165995033542204,81.42393607070764,0,5.165078880351192,3.3334866377765646,3.075420910855984,3.350290097033289,8.450853140925922,93.42796911268682,31.511348806728368,88.3709027263422,261,93,1993,65383,62.7133185027941,0,0
Australia,2016,Solar,23401.020241654776,33118.53433750971,9509207589.373575,1378511942,110903232416364.77,898583.8752313396,76022.53668721027,54036.82065785088,534443.357065735,479944,0,586869707.9394279,0,-7.111715815741007,2228.367911083881,174.13258027139534,9.124237458615305,36.451179303767866,80.09073073709395,90.7521982862025,864.1169893724779,0.5312610873344891,0.163857984980437,696359048.1227221,561586386.5435348,1.440803159838554,0,53.73665713293121,95.259195636518,0,665,7.321931376295731,0,1,41.36559058516016,56.54620120389426,94.11587301460476,1,4.08625695783898,9.4986605712385,4.184179314040781,6.336406567955804,9.71053365013365,77.94882956124748,60.164550882027065,1.4816686594656514,242,91,2507,975143,80.49328514365577,0,0
Australia,2001,Biomass,97065.01527123035,32766.212202812258,5294719310.605868,1343219603,30868665959511.457,879532.7469479879,93104.9170963436,99695.211182863,684165.6194355971,885436,1,403456100.4163838,1,-5.371170727446669,2173.980623390757,177.5244674768807,7.153718514016206,58.05225234341764,63.08754839853415,31.054512962033943,561.9938118320284,0.7936744313549213,0.0919919700933785,471006265.62134,162894460.70375717,9.730692073471314,0,66.0240815795354,63.13922152700899,0,888,7.230259819850074,0,1,78.83675905563192,8.337855233127057,99.4506794852149,1,4.593048828280315,7.822776640481829,9.595207251768636,0.2166366383468188,2.5588891484384177,66.47813680562035,86.49521590433459,7.797533829428616,658,4,3361,463744,76.67767596631371,0,0
Japan,2014,Hydro,69034.255010755,37598.60595584749,3073957768.399741,907222698,177372827307262.22,441149.156089829,83282.66155441341,89386.5833962914,780263.8163697557,472255,0,8064491304.859814,1,-1.1599503862641214,2906.408042419134,152.3773002461637,1.614363313940281,62.51967288028377,26.282628621757357,56.301759712256604,589.1555959732614,0.0740994438817672,0.2098140285745253,377325455.0648989,512470488.7731202,7.95953260440108,1,25.59418757443962,23.42416778747225,1,571,7.582589464439136,0,0,63.47806410552085,50.64378709182649,97.21170166386558,0,4.8039379912143065,4.998701011817025,4.398953825077509,7.940828597475171,1.6616723883638629,71.58088438587673,78.08212721693788,65.208180247661,572,24,3961,690756,32.42882933857255,0,1
France,2010,Solar,78534.70720365387,2144.946214129046,2256747948.188974,1101905249,35838333627507.445,481800.6040869933,31424.22640850402,14340.707594279342,747906.6922038997,283183,0,1598537412.8850756,1,20.51757594428018,1052.9640678414758,216.3588727347372,7.263759296135822,18.21442587143712,63.74116385726344,58.29703681348264,87.23479716031353,0.0505559772438288,0.0743123591850323,835143455.0557379,246082186.234007,8.755922588654666,1,24.25771711905672,42.759932143745736,1,852,3.5793423959958077,0,0,96.6714969434912,73.81543147769152,80.91763360668544,0,0.4478736622274759,4.4169082375476565,5.18860120058428,2.437305340211852,8.825629905859433,39.50199557149167,22.810190343499016,65.43579061622397,465,14,7483,258478,47.94936757072129,0,0
Australia,2012,Wind,24572.560946781126,30152.154899193203,4257694831.557461,1232349755,87142292279650.7,349833.29054385034,66948.46502201745,95787.42540833176,313955.3417895821,116423,0,429748786.6399321,1,13.619309489435008,1821.946638576645,233.29558025427485,12.47702324692288,6.675133165915892,40.709734980917936,84.84287633603554,940.147592010818,0.2062796609759909,0.2280076315738781,301836934.6417949,602934745.5475662,6.581846481386775,0,59.32087401791093,96.89130619852676,1,962,7.284318841587957,1,0,68.14745722645519,14.652709290919876,76.21592881075063,1,0.8119056724835638,2.542675058911701,8.954383359354201,9.724199648881449,9.42288216333906,19.95670161005445,7.241871669226041,19.038358663952625,362,14,8696,975780,36.28125853181532,1,0
Canada,2018,Biomass,89135.8765090669,47010.37793682032,3869901271.993551,607227006,87107769425372.94,393556.0286680295,99802.6382956243,21816.80013479601,170925.60060916992,583225,1,6636259996.778542,1,-6.1107128295695725,436.6208663128113,216.06040090061583,13.32228654286416,4.030582115164805,88.10246022553875,86.49730547058606,702.499088454368,0.2068374596155899,0.4371378656735688,574547594.913585,671564402.9631952,1.541214464669587,1,2.195468767086084,36.18615771326351,1,265,7.296431578518554,1,0,71.22963528607221,11.480705209152598,92.959198734674,0,4.602230810554918,5.950701626711309,4.359326089109112,9.403073061023392,9.566464581621656,85.60810524779576,57.34679658356608,21.97007433138137,819,47,2548,898113,56.191927176559,1,0
Japan,2014,Geothermal,99937.50371896524,31311.51920006237,2174338936.76658,1316926274,70095657898708.24,794551.3494430452,36111.45686244464,32254.269560469205,733067.6785064238,229846,0,5043873878.292972,0,3.1158812330803407,145.2084721916493,240.78945934691487,6.269445529080084,75.04635047816647,2.6701863075396792,73.77312866263262,400.30702772058817,0.2315622344010633,0.1096799085033537,962094163.1232522,979486986.2552952,0.7741288555427195,1,51.24024854073831,98.25854272224848,1,327,3.0046795489675597,0,0,23.158075019645263,15.988303777789136,9.9339046487424,1,9.63489187929343,3.3421027605544618,9.709183085779234,2.307355462107845,9.895375644754266,16.209389732869383,61.94399254753791,30.362323974417503,85,92,7900,623387,31.48638278683309,0,1
Japan,2000,Solar,60460.53264527252,42464.122720823245,6489883193.080931,1394078313,165480336235201.66,878350.3783685693,10138.378795594985,11308.50600199969,11334.602078356971,268015,1,5763292541.229242,1,9.786809298424828,2529.776525342976,216.88245454538315,2.333896887287291,99.26134759120843,93.27695276263348,8.23077273247257,385.3653119462637,0.7360815431825084,0.4443721464205306,81656406.49964803,32173786.70934946,4.22813594713864,0,92.38518980810105,34.74432546452873,0,69,9.693918635539925,1,1,3.5608667913730407,52.90909443999776,81.38991275487477,0,7.11536093313069,1.2712937602109575,3.292179372306884,6.670570729629633,6.198069985400636,67.92701614163099,44.29683195031839,29.16104624594208,819,86,3628,846722,72.27676790190468,1,0
India,2004,Biomass,38100.639076637584,36791.06662366889,6854775217.420778,1300531948,71453305687094.06,77397.04712208422,60724.751342713054,36554.66947696031,214734.4143912083,247235,0,1836754301.117663,0,39.52559290295913,131.38159061141425,265.8294699047095,4.088353784368124,11.83391901937788,19.362185525773658,29.695163589099412,404.63479872842566,0.6207296695248526,0.4272692625163256,413358359.35710657,389370449.64860815,6.4384929162841775,0,26.374654428497724,34.72942042483827,0,464,0.3344562688836139,1,0,87.20776285430183,89.04853004504761,32.844664463516146,1,7.368854160305344,7.74945316067121,8.096940070010575,8.744630724963422,5.4321584799030855,82.09325848530015,24.851438176968177,73.63998478881348,338,55,4541,146790,4.84514422248875,0,1
Canada,2013,Hydro,29239.54135865773,490.4082008568144,6532777240.568433,527578241,94311563800068.95,580566.3390278352,16077.35523724004,40710.77635566598,652041.4405985546,877650,1,7199785174.283275,0,28.332442186363014,2661.5669789639423,219.1228299421577,11.070418227064955,85.34094748289701,49.466907210962354,98.75913990065472,819.0330125252058,0.2456671960394628,0.289030187987688,311502547.0836407,971504344.9397992,4.46065291131924,1,55.703592248659774,47.623789167109145,0,996,9.42289483441229,1,0,88.17227338132086,89.56694491167761,94.30604898222764,0,8.339032706377798,1.6806913871224949,6.796133600225479,2.3345730158587505,6.539624982797655,73.29753657757762,4.306465304098406,21.055751076198646,982,89,542,863191,15.750866528780582,1,0
China,2012,Biomass,95368.60039014612,33420.34962043884,5196824250.126517,449418350,106482738115084.95,345857.9606480729,49584.44536267907,30663.4367970799,829205.8378472462,643026,0,9434755279.869083,1,39.7296475295431,945.5794352781202,155.84655398743797,5.560535340776551,46.86905313976138,95.98267865882669,69.20351353000069,824.2939055756383,0.2652699014986225,0.4596867053950787,680772363.300987,442776480.6629175,4.135008982550597,1,25.296301432880156,29.553942334368244,1,664,6.098538022648231,1,0,55.08858857575012,11.745487252224784,10.714372087718347,1,2.021281070726596,8.207381982273214,1.3132764763014315,1.5466488414758397,1.6146653379851594,84.67779526765648,15.62163946472932,43.425950681889546,179,87,6722,885630,47.32406153394233,0,1
Australia,2022,Hydro,57533.73401264743,36678.02716460957,8401335704.401944,868568780,35967552955652.84,426697.4237714114,45997.42055591538,95794.26208515155,506124.7385657864,380977,1,6088119876.893819,1,-3.273580908477932,1950.6658719263285,114.53170093895292,0.1476550280276872,11.06324067009201,94.76228179130511,65.37502329507132,195.59965136863937,0.3305044583444191,0.1049090832664999,721762351.1866244,517507604.4842186,7.466837737506951,0,8.986354465680202,28.29689850698829,0,552,8.688046503057254,1,0,77.73339796022003,24.879419936404968,45.98947374197741,0,4.382531218790794,7.364829135629813,7.826209313581157,7.013483661640809,5.3590804360403705,4.0949804444843085,52.65804218072617,62.937768325862606,716,24,9964,145847,14.283986377922798,1,1
France,2016,Biomass,79153.89809964843,21787.452883696445,1526073573.1647694,1494311502,14411481901463.637,105208.1948903273,36835.659871571705,26976.55816269876,408140.0569207865,859757,0,6038478723.16668,1,29.400307371935117,278.8838529615922,162.98494495553177,3.2868192037230464,86.74034406623417,27.92583724053175,72.43756837522487,713.5775111021644,0.3277831923454057,0.2328240180784705,413611570.3037472,831694914.781795,4.691020760073768,1,29.828349978694703,55.56029413441048,0,659,5.84975412957442,0,0,17.842220003795216,86.58717729085869,71.38410155464427,0,3.6966320101964447,5.761140304580095,9.925996808725882,1.70581499183718,3.9399212531587233,26.93144932582289,86.11274624205967,51.75900977825245,195,61,1610,155923,25.493314206548824,0,0
Canada,2012,Wind,35937.79913944435,34375.421310198144,7485606663.30524,468789681,81924341557411.33,228784.25310897516,21490.31797791367,95930.48418825614,639815.6163817376,733475,0,3725215440.882614,1,14.258957055235264,2351.214415179365,170.00727625020363,12.061466682001194,96.86018013961886,24.318541987521503,25.89608228236717,261.97940224732264,0.0699659612770678,0.3440817569808571,6346484.901969718,22490408.046351533,6.136455515608742,1,7.221209781774718,91.52298951513824,1,883,0.0185751439000225,1,1,70.60419564364636,24.959979428907214,98.03414697169708,1,1.020524516588911,0.4863272584370748,7.462399470780193,4.450613170669628,1.089631045697862,44.49191556455593,37.93081740244613,54.837134079687054,169,12,1757,154494,59.808523001883664,0,1
China,2019,Geothermal,80458.63593198647,29996.327538420155,3013139175.71433,90854423,64482014833984.805,41762.95763913102,98343.40584826127,70021.19172998054,297102.40608100186,125160,1,7991527847.716075,1,12.599126908400091,2655.1107319424964,220.67211677501749,11.28071531564141,25.797984104473283,69.64500149986455,77.1729280989872,456.3479871720754,0.1039486936009864,0.3199448139189246,903182830.8434012,14304912.48630718,6.457474152322657,1,64.60983293341728,4.51820824418504,0,800,6.531959850134039,0,0,84.56880320140903,85.15678918457884,6.147452141769493,0,6.813894008853949,1.1231775237143893,1.4909824327847132,7.362311002408246,0.7083466318306142,45.03217014522263,85.15883628097633,89.00164666848438,789,65,2952,508533,79.65885364808042,0,0
Japan,2007,Geothermal,59952.138070401365,33777.3203378465,986824974.526645,1157422811,168282378337377.56,64054.31937467004,85508.48779544735,47621.11922875333,346359.6506236879,866130,1,563974947.9367334,1,34.302117442077254,2004.8834533785791,265.55977082399033,10.84749216104924,55.62770286604174,14.857105721772868,50.94629646829366,960.5427421947652,0.2046051041983669,0.2971618509188872,950131634.7039088,279634791.2661611,7.590709569427833,0,49.13869307576885,12.718220258924372,0,65,8.922598890190853,1,1,43.324110735850354,28.15378939891168,72.77942828244937,0,4.123242688218061,5.182849344596663,3.894027269625597,9.392338613546569,7.836710457872305,19.250381510190728,91.45942493663222,68.59668655700726,599,30,822,556719,67.10967467334338,0,0
Germany,2003,Wind,16836.767736427173,45138.88302001252,6270184921.041375,540664263,160697395904622.4,645014.7668416422,47561.516365391806,75881.00710175808,833162.6116443728,656982,0,4570882106.286888,0,22.790414062440668,2226.349837116643,274.68652723976413,5.046479716713378,24.556818515669864,72.73256479383639,10.280367818229774,309.1976119591091,0.6351903541008949,0.2470117288472394,686752394.9285519,750463660.4616423,9.483386331032548,1,58.80475157912074,50.12017980402226,0,671,5.399557963402975,1,1,37.40866830885565,12.581277296593674,43.05516201833527,0,5.881179084039573,6.276403635430694,7.0671127185372695,7.209253757611721,3.0474207831434,8.616448699538426,21.81727444683608,21.380577010148905,66,50,830,98165,85.88631643237234,0,0
Japan,2023,Solar,25154.535870412103,25343.0064711288,2569116817.5155163,1113232517,174525145704258.28,832881.672517683,98372.57388693924,89770.39906627161,523207.0878967515,908582,1,7591072194.170526,1,30.041581283556447,1631.6878779726944,217.04818715410897,2.5222424290979037,3.2079768826496213,29.907397550319548,62.15817150294206,31.73102093931341,0.9863853534943676,0.360424484145285,446174239.8184122,656982878.4203241,3.7801595085249753,0,21.20310455273511,64.26119310959707,1,231,0.7567487510424264,0,1,36.20238415489349,41.48514773406114,54.83172929866762,1,4.014904244774527,3.256578544795463,9.53172418379524,4.310593318615297,6.91104305414611,19.684090323871462,19.328888026799092,51.842494771387535,848,33,8768,761146,42.29616107222582,0,1
Japan,2002,Solar,80863.71108716895,42155.15653478876,9540116644.707798,1028468450,180394858256949.75,587045.278452187,38725.191342932376,4218.9039376444325,990079.4446792305,857185,1,577141206.3857769,1,29.1738633037336,1651.277500783493,186.5790325143128,4.815294986766861,99.83131683214305,75.01054803535068,12.072343298977618,600.8181869284243,0.4308569678853583,0.098718738213943,400469101.6594123,523875528.5760885,8.70503316465545,1,51.95614436271918,27.364579797676903,0,424,9.073969796279709,1,0,72.0377761878314,10.937420786309104,98.85545790708927,1,7.663834954057616,1.5208214474249335,9.112123833933405,1.8947410317069255,2.722173529045784,24.919752961794263,9.974390724340198,12.08890651425829,773,60,5675,962,58.25149159960967,1,1
China,2019,Biomass,1689.789327309818,31733.50689377855,8391469586.865068,1031778964,152235936270181.2,148274.28654812762,69371.706074603,23835.81659484462,381566.6444658915,591423,1,661733862.2812487,0,4.133079469479359,2208.7071626934694,193.05301423865336,2.1703407295912776,58.60601910678801,21.09137048340632,24.838878986635184,791.2178418331578,0.2035063576022036,0.1193366629226986,567769248.2491927,573086352.3560346,9.923739663953228,1,30.19034150977933,53.35712664169734,0,400,9.440387220632449,0,0,93.45988849967762,37.96883744059311,14.939187249196696,1,1.5470337327445505,8.263812828065284,9.039282216836114,3.3999410902820126,5.388903522006561,7.73516444587189,60.31776041022812,66.58775015268125,942,61,1011,120676,88.09012433268948,0,1
Japan,2018,Geothermal,14682.084973985991,29368.700093045296,5554029324.359241,1491477712,50784262390344.68,950055.2445052976,10561.438525661317,9765.171328587532,638396.0335894141,835178,1,425968800.303925,1,10.0654087206899,2844.3171548839373,166.9916396645196,7.425074189885625,23.350543048411488,96.41310577135094,34.05348105217604,674.2188524082256,0.580259070907596,0.1964562635385437,926535256.1624364,331961514.12798965,2.5713776756563758,1,19.222666287980186,17.150941309617195,1,901,9.041214840602253,0,1,30.55703935856408,25.532251571917964,73.89767147769459,1,3.675834044333177,0.1376193580785156,3.552586107188589,2.847286797726478,3.8426090213813646,13.07025418685911,36.59296140992414,7.77412744945416,790,23,8678,281597,37.30883908893744,0,0
Brazil,2007,Geothermal,40944.03619143687,35564.040264211966,6058731810.521604,1078919284,20187503001210.08,716813.071601516,32876.3247407684,20460.510293387557,908101.8631772876,662607,0,6954499751.306938,1,20.52375362546997,1674.187883878478,273.58969462321284,5.82101418448042,18.35275659902097,3.269689232046058,94.2504326866558,740.1369803968524,0.6793667945628183,0.4857240111697204,554068533.6833385,789067884.9010628,6.237675368844697,0,20.64266573398694,42.86488156271272,1,58,7.621335262949559,0,0,77.61728780576725,66.59303070552187,69.56681620669225,0,6.427821664362446,6.647666513168797,4.0126715792159775,1.4892757544987945,8.993773242872464,65.37087797882506,79.76699269829334,14.027415352899784,675,76,8788,683908,46.79640566929456,1,0
China,2003,Solar,5844.038693705629,32593.23504220745,5910501787.817367,1490811847,17767138632165.336,988377.912245209,87523.61643875018,84369.0488099977,952564.3865758016,222501,0,2622963933.338953,1,27.49627663624925,152.51534366155755,266.9774456250308,0.8278762622254487,40.72004798743757,28.36404677943576,38.56880681868861,270.30586224204666,0.2817384577605298,0.2531263861349394,303895255.869345,390352929.7625873,0.4300989667478527,1,40.289138296922125,74.48546957332869,0,347,8.360415959188378,0,1,24.58031480648945,94.82308107427804,11.757341750722382,0,3.81893588011069,2.3957131981370274,0.4490501825790582,1.797981906002073,0.5618484494020992,20.77849577987383,50.60918797126307,2.892598014359016,913,92,5851,361165,52.91333818377842,1,1
China,2006,Biomass,77920.2596744503,49298.461362072216,9159144464.681816,938027014,162077740117160.38,623025.2336276962,47179.97068772717,61288.97259070716,202568.2731297605,684924,0,9147516526.904242,0,-5.665565919156315,1142.858571716221,240.05992914245093,11.989175187013076,62.33892004971812,37.96296651264064,37.806358657270046,507.9903605899156,0.9652040979625012,0.3907507280195078,143919482.6602846,39077875.16358078,8.199709183187856,1,43.097178765099954,99.8292716125494,1,973,9.414698377513368,1,1,69.28753845996367,4.567798048712235,37.76632778043025,0,8.614146788848236,1.9045433512600385,1.9192130981915856,2.857668429903505,8.975742838050277,61.20588025607597,36.87259876353993,26.80602354623728,698,36,9984,336096,15.688130989469329,1,0
India,2012,Wind,45165.11010863724,49314.30354323095,8917327825.157104,1332742979,157677597966807.94,941190.5126374651,59656.29710793684,98782.16201896036,242342.6326493315,640567,1,7960466290.576547,1,23.816944051517936,1522.4952697077067,163.4730176191655,7.156211363296227,79.83173931019391,93.80085748051263,0.5783276668496318,517.501571742883,0.940401362075743,0.1926511870716934,365295479.02573824,640906667.7216172,9.276500837671549,1,98.31361928206216,70.87601484375111,1,362,7.357299153734753,0,0,12.796917911790606,82.37632672226245,57.07193274090844,1,7.576632933346925,2.7962582573428585,0.9693230240112748,2.797942770316675,4.91753503755148,50.454667450267095,90.63416282167148,51.04860296985476,238,80,779,105685,5.93083931977244,0,1
France,2006,Biomass,98170.33052202153,10530.65829876822,3811028114.4773607,341077010,85693234349432.7,268792.2254938229,15323.898224762172,41180.33584368885,137638.50972437247,229661,0,2641807035.2996464,0,0.4095360975613342,967.3930874867086,236.6926885212301,6.9732166620581655,4.663206976338119,33.07086091369341,60.12696599543491,233.21389731473604,0.1976362007750304,0.3702309132141899,216488276.5891765,585867090.3487788,1.6169846372465924,0,62.20323053867649,68.73577550270953,0,912,1.075292338479258,0,1,54.57081274493102,18.146705913291484,59.756662626694414,1,4.449341264161596,8.777362323460544,0.4602374723239033,5.2555373416144455,5.7721930291157895,82.60689257314058,21.93177148001594,24.84746281146001,7,93,4558,961088,50.60098314564324,0,1
Germany,2007,Hydro,67203.8503384954,8153.04016034787,6988550667.09138,71182658,123702947113672.36,980220.4503001814,41326.87633771802,2123.886061165912,229208.8034302617,674400,1,8671117756.012465,0,37.44715576037709,2663.8997239543924,107.0779614118828,5.643846627591557,77.76408923465296,48.82304913949069,75.2515714163294,257.9755422468157,0.9732805941202082,0.1763469571625692,752649127.69264,874924382.6917154,8.714732176758575,0,57.28034999452145,30.403308368906256,1,259,3.031452129534752,1,1,73.62387759878786,34.32843355929468,29.50115425808223,0,9.068576723642307,1.8277848424315315,8.561224678618668,9.717535590538994,9.897328269678654,30.494017118615247,17.407003997052406,5.971904842632359,415,56,4849,799550,42.92011981834936,1,0
France,2012,Solar,71528.43295076539,45778.00599016636,7152371972.467693,659787644,87942907567799.36,488752.8890571007,70895.92476050815,44672.4235206316,919381.0337147008,288818,0,6595491736.329705,0,32.57781384893263,1802.6067177388973,254.43739973416103,4.460493517616785,53.58231241802738,17.70566729552656,46.464185096121625,948.7612825388384,0.985713171743792,0.3039411053724423,502309675.8117781,587867467.1751181,3.567631528994788,0,30.76300708668932,78.87365654004496,0,874,2.071227201152931,1,1,94.50768651821426,3.9779173723878634,61.83779472737269,0,7.594742376322157,2.6947209867985613,6.4714611279114695,2.533108968832658,2.970642206328038,18.169760574369853,7.4412663755328285,59.4041661650926,196,64,5987,258180,58.51036412679095,0,0
Australia,2018,Biomass,66840.32752292612,35745.1990969314,6709843634.812956,458277989,142604627905749.0,425925.29983911046,82930.18435635463,4339.223418359217,588106.2263269414,879033,1,3688104102.814686,0,13.276577831646954,1873.0189747648208,205.9794690021361,14.14519974693817,4.14178853901811,11.972216697693083,36.72294957828488,602.4372499484922,0.7869838933397464,0.2705567817118797,511352407.9361515,528967404.4112135,5.178441583522686,0,17.202442380357752,77.20651237353323,0,694,1.6633077554495324,1,1,60.215171515341446,39.47738755195102,91.20563930456348,1,5.582569174675543,6.3449732246576165,7.487186964163798,8.56981708841214,9.267486716814716,48.26816205866054,80.7106143866834,78.78004273548767,580,7,6031,845464,21.68105028304408,0,1
France,2010,Solar,12469.76696396786,26525.73587598296,2961678510.21946,168524493,9020873147143.889,870783.1921347338,36424.42146198971,78946.72676564105,856327.9807647492,860069,0,7625268297.576265,0,37.8513816777526,1160.8238671810886,143.71249426404884,12.53326109186849,71.5084394307374,95.74665953401416,72.12533628885966,654.1837475222088,0.9655653094147344,0.2893571907043332,938870416.8917922,793637878.6306039,1.813263059219704,1,24.7661999149553,94.83987555247718,0,693,3.0002364965360764,1,1,97.51479615369134,44.80197869649084,84.51897711021022,0,8.046990957992794,2.712078501321708,1.638152384374475,9.51222543504662,3.6028095052018894,86.70716317739992,1.5193508212023477,63.716800966014986,104,47,3010,926643,40.50900376940682,0,0
India,2007,Biomass,55381.2627315755,42278.427437280654,911125397.1498314,1095551128,36447750031242.84,593314.0912070946,33557.707976582635,3806.625957782436,626770.5082385665,605732,0,5378844016.075075,0,0.5381673250080414,1787.223828771733,123.81377263334734,13.660577172871498,96.10982030599628,61.41526453210487,39.89000488331539,262.80186479034364,0.8642203389249936,0.2459817260154635,98273583.5350476,426792651.8389418,2.6010600689326733,1,86.43976936406212,55.59622953071365,1,797,0.7209803693008043,0,0,44.37017660252053,65.58910787543049,61.58859854679392,1,9.51938708012818,3.2490028339329315,0.6974615627767344,0.8008989172250747,4.774531581962574,48.93864836643361,67.15827330048522,36.371961081136575,313,59,1587,12372,38.33026790225591,0,0
Japan,2004,Hydro,34060.188734431,29814.73700288291,8118656458.5456,1332982999,95578771607970.84,697670.5500127076,56986.4441623622,35443.22149480946,627488.0999318983,737993,0,4254602845.803871,1,9.316568763054676,205.9583178723255,168.60574278979337,10.659974885552987,77.1388668407049,23.199474180483016,55.61993990924703,400.6377457763754,0.9080813158309862,0.2395244462303766,135170213.84228617,633941724.9693401,4.5792056868732764,1,31.25154350748945,47.21481559058344,1,487,3.581634519421221,0,1,54.3387849745657,41.84266292356848,82.19889783952016,0,2.0735832241370664,1.7368813225028223,9.94707573598578,8.363342148101152,9.291631982036472,32.2865724928632,55.32860528477402,1.2110421337287458,736,4,7837,426130,77.6917548112043,0,0
Brazil,2011,Solar,42401.9480384339,41722.02933743106,6184476843.541269,1454219681,25326056775973.89,904734.1921001456,91670.35192868,4990.73980005344,986189.9930708264,322965,1,5955593821.42489,1,30.60683196745193,923.232646016681,193.74960813862,12.829312923202858,75.37729161489052,95.85216078720408,78.85155737486969,716.0673901051126,0.5330928949785206,0.4728274800169418,588109668.1372762,318099607.2686663,7.825301254801891,1,24.90144299948601,96.09022142420643,0,653,7.492823017882639,0,0,55.41488587457333,49.01202073553503,41.133746610449606,0,2.411572921278609,4.254332377406584,3.808781112383637,6.38704992134893,8.34797782536421,48.0712259214088,81.59961306945773,27.398229244195782,672,29,179,143514,61.21846824674344,0,1
Canada,2017,Geothermal,89627.77494239737,38924.67501866441,5127571535.027386,549713054,172022322674700.34,289416.1709693763,19747.21801037504,28827.69997450655,348762.58081250574,279630,0,2934082374.815132,1,13.202339141934214,1167.7073947159608,249.8100307375433,4.222785654902468,45.92567536028629,39.36380773900196,1.0231752918835713,421.8809561636402,0.7399637142924804,0.2979523620938883,337984843.8102176,812102438.9464622,0.9391473463110034,1,8.1994011151592,61.810986731584485,0,30,4.0608092721266384,0,1,68.2677614918653,83.54783314160277,88.93738610911308,1,7.9436739989329554,6.857989558578337,2.912302065253868,9.019366429283869,9.848224368511406,15.145394803602365,26.188361188582757,36.86095993650426,224,0,440,326409,89.94154909882661,0,0
USA,2023,Geothermal,49173.32738401169,27627.348964967267,4788044035.426643,774685816,104563528043664.7,506206.728464223,66348.7639350903,21712.1353956308,138675.82010360522,795101,1,5873615316.552466,0,0.1814527809274526,2244.11392182004,103.39375527527102,8.282132892878085,54.68553137821329,1.1173252079110685,50.97257931807862,65.818186968506,0.5445551761335531,0.3237884891692756,921067164.295147,599107308.9224721,4.418314207259639,1,52.68158290555445,45.47106827701887,0,403,8.615180919236487,1,1,26.692489757941708,95.94599677085483,66.88717807712719,1,1.433255000398861,7.771946613179853,3.4719424377792785,5.318257538749894,3.970177295763496,0.1796584067226492,65.73142811868726,62.44344743377839,440,46,446,2845,27.440357636100355,0,1
USA,2021,Solar,16920.32474556868,2737.232248233364,2917121855.6426444,1478451471,56472959011748.45,241800.8366426372,93713.17570993642,35841.613025761224,226466.5814671649,474167,1,5918508640.792659,0,10.115416396234853,2909.341532601449,200.3209551322841,1.6872451525062426,49.43974967864768,93.23538680523558,52.2733241611304,254.30027973657116,0.0146569020384517,0.3626636184152961,396598553.29669535,418897319.0967651,8.214224717141578,1,95.33256283584949,5.337118241472394,1,710,3.056594603884827,1,1,56.0469134810172,59.90511333641766,62.72497963489555,0,0.2912719652431661,2.6911344662545424,1.2500938965894337,2.955248219651515,5.125554384149156,82.68274673241606,53.20632205098983,69.29944877203198,371,77,9869,351254,82.6164589592918,0,1
France,2008,Geothermal,54697.86263212027,38793.335096219525,1902564837.8201845,1485230437,181573406372489.12,119906.84360364045,90185.15883273068,11724.169299398623,479597.762942186,668267,0,4945257765.710239,0,11.305756192189762,2916.864356321359,149.82021599923377,11.9290531760802,83.44617385906469,19.462053081366804,1.5880043469839178,940.8083957171382,0.8692973356693675,0.0635094725893409,307023372.32763195,76901765.6133206,4.732224906796944,0,10.978979682661938,35.01297783942374,0,594,7.230618108680034,1,0,30.5968950898298,61.17066041978029,15.781905307720123,1,1.95786620243928,3.460897521865104,8.861714816862335,7.57672341176847,0.6577943232702776,40.76533688773058,9.987135143570946,3.398113660611224,733,97,6698,322815,85.60051486734037,0,1
